subject,block,condition,target_distance,type,location,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n
S002,2,Floor level,2,ROVED,standing,0.20816659994661327,0.10408329997330663,0.043333333333333335,4,1.25,0.10408329997330663,0.05204164998665332,0.010833333333333334,4,-0.375,0.10408329997330663,0.05204164998665332,0.010833333333333334,4,0.375,0.20816659994661327,0.10408329997330663,0.043333333333333335,4
S003,2,Floor level,2,ROVED,standing,1.9407902170679516,0.792324288266981,3.7666666666666666,6,3.8333333333333335,0.9703951085339758,0.3961621441334905,0.9416666666666667,6,0.9166666666666666,0.7359800721939872,0.3004626062886658,0.5416666666666666,6,1.0833333333333333,1.9407902170679516,0.792324288266981,3.7666666666666666,6
S004,2,Floor level,2,ROVED,standing,0,0,0,5,1,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5
S005,2,Floor level,2,ROVED,standing,0.27386127875258304,0.12247448713915889,0.075,5,1.2,0.13693063937629152,0.06123724356957944,0.01875,5,-0.4,0.13693063937629152,0.06123724356957944,0.01875,5,0.4,0.27386127875258304,0.12247448713915889,0.075,5
S006,2,Floor level,2,ROVED,standing,0.5,0.25,0.25,4,1.25,0.25,0.125,0.0625,4,-0.375,0.25,0.125,0.0625,4,0.375,0.5,0.25,0.25,4
S007,2,Floor level,2,ROVED,standing,0.2581988897471611,0.10540925533894598,0.06666666666666667,6,1.1666666666666667,0.12909944487358055,0.05270462766947299,0.016666666666666666,6,-0.4166666666666667,0.12909944487358055,0.05270462766947299,0.016666666666666666,6,0.4166666666666667,0.2581988897471611,0.10540925533894598,0.06666666666666667,6
S008,2,Floor level,2,ROVED,standing,1.9493588689617927,0.8717797887081347,3.8,5,3.6,0.9746794344808963,0.43588989435406733,0.95,5,0.8,0.7071067811865476,0.31622776601683794,0.5,5,1,1.9493588689617927,0.8717797887081347,3.8,5
S009,2,Floor level,2,ROVED,standing,0.08366600265340753,0.037416573867739396,0.006999999999999995,5,1.82,0.04183300132670376,0.018708286933869698,0.0017499999999999987,5,-0.09000000000000001,0.04183300132670376,0.018708286933869698,0.0017499999999999987,5,0.09000000000000001,0.08366600265340753,0.037416573867739396,0.006999999999999995,5
S010,2,Floor level,2,ROVED,standing,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,1.625,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,-0.1875,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,0.1875,0.47871355387816905,0.23935677693908453,0.22916666666666666,4
S011,2,Floor level,2,ROVED,standing,0.2581988897471611,0.10540925533894598,0.06666666666666667,6,1.3333333333333333,0.12909944487358055,0.05270462766947299,0.016666666666666666,6,-0.3333333333333333,0.12909944487358055,0.05270462766947299,0.016666666666666666,6,0.3333333333333333,0.2581988897471611,0.10540925533894598,0.06666666666666667,6
S012,2,Floor level,2,ROVED,standing,1.9493588689617927,0.8717797887081347,3.8,5,2.6,0.9746794344808963,0.43588989435406733,0.95,5,0.3,0.8660254037844386,0.38729833462074165,0.75,5,0.5,1.9493588689617927,0.8717797887081347,3.8,5
S013,2,Floor level,2,ROVED,standing,0,0,0,5,0.5,0.3946517452134223,0.1764936259472279,0.15574999999999997,5,-0.58,0.3946517452134223,0.1764936259472279,0.15574999999999997,5,0.58,0.7893034904268446,0.3529872518944558,0.6229999999999999,5
S014,2,Floor level,2,ROVED,standing,0.27386127875258304,0.12247448713915889,0.075,5,0.7,0.13693063937629152,0.06123724356957944,0.01875,5,-0.65,0.13693063937629152,0.06123724356957944,0.01875,5,0.65,0.27386127875258304,0.12247448713915889,0.075,5
S015,2,Floor level,2,ROVED,standing,0.3970726214015097,0.16210421887717105,0.15766666666666665,6,1.4833333333333334,0.19853631070075484,0.08105210943858553,0.03941666666666666,6,-0.25833333333333336,0.19853631070075484,0.08105210943858553,0.03941666666666666,6,0.25833333333333336,0.3970726214015097,0.16210421887717105,0.15766666666666665,6
S016,2,Floor level,2,ROVED,standing,0.22003787552752518,0.08983008652141244,0.04841666666666666,6,0.8583333333333334,0.11001893776376258,0.044915043260706215,0.012104166666666662,6,-0.5708333333333333,0.11001893776376258,0.044915043260706215,0.012104166666666662,6,0.5708333333333333,0.22003787552752516,0.08983008652141243,0.04841666666666665,6
S017,2,Floor level,2,ROVED,standing,1.3038404810405297,0.58309518948453,1.7,5,1.8,0.6519202405202649,0.291547594742265,0.425,5,-0.1,0.3535533905932738,0.15811388300841897,0.125,5,0.5,1.3038404810405297,0.58309518948453,1.7,5
S018,2,Floor level,2,ROVED,standing,0.5,0.25,0.25,4,1.25,0.25,0.125,0.0625,4,-0.375,0.25,0.125,0.0625,4,0.375,0.5,0.25,0.25,4
S019,2,Floor level,2,ROVED,standing,0.6645800679125629,0.2713136766016618,0.44166666666666665,6,2.9166666666666665,0.3322900339562814,0.1356568383008309,0.11041666666666666,6,0.4583333333333333,0.3322900339562814,0.1356568383008309,0.11041666666666666,6,0.4583333333333333,0.6645800679125629,0.2713136766016618,0.44166666666666665,6
S020,2,Floor level,2,ROVED,standing,0.3535533905932738,0.15811388300841897,0.125,5,2,0.1767766952966369,0.07905694150420949,0.03125,5,0,0.13693063937629152,0.06123724356957944,0.01875,5,0.1,0.3535533905932738,0.15811388300841897,0.125,5
S021,2,Floor level,2,ROVED,standing,0.044721359549995836,0.020000000000000018,0.0020000000000000035,5,1.98,0.022360679774997918,0.010000000000000009,5.000000000000009e-4,5,-0.010000000000000009,0.022360679774997918,0.010000000000000009,5.000000000000009e-4,5,0.010000000000000009,0.044721359549995836,0.020000000000000018,0.0020000000000000035,5
S022,2,Floor level,2,ROVED,standing,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,2,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0,0,0,0,4,0.25,0.5773502691896257,0.28867513459481287,0.3333333333333333,4
S014,4,Ear level,2.9,ROVED,standing,0.570087712549569,0.25495097567963926,0.325,5,1.2,0.19658196984467896,0.08791412954470318,0.03864447086801427,5,-0.5862068965517241,0.19658196984467896,0.08791412954470318,0.03864447086801427,5,0.5862068965517241,0.570087712549569,0.25495097567963926,0.325,5
S001,5,Ear level,2.9,ROVED,standing,0.20976176963403032,0.08563488385776753,0.044,6,0.35,0.07768193328323321,0.031713516462807824,0.006034482758620695,6,-0.9051724137931034,0.07768193328323321,0.031713516462807824,0.006034482758620695,6,0.9051724137931034,0.22527760652137627,0.09196919774214267,0.05075000000000003,6
S002,5,Ear level,2.9,ROVED,standing,0.4438468204234429,0.19849433241279207,0.197,5,1.12,0.15305062773222172,0.06844632152165245,0.023424494649227114,5,-0.6137931034482759,0.15305062773222172,0.06844632152165245,0.023424494649227114,5,0.6137931034482759,0.4438468204234429,0.19849433241279207,0.197,5
S003,5,Ear level,2.9,ROVED,standing,1.707825127659933,0.8539125638299665,2.9166666666666665,4,4.75,0.5889052164344597,0.29445260821722985,0.34680935394371776,4,0.6379310344827587,0.5889052164344597,0.29445260821722985,0.34680935394371776,4,0.6379310344827587,1.707825127659933,0.8539125638299665,2.916666666666666,4
S004,5,Ear level,2.9,ROVED,standing,0.6268971207462991,0.28035691537752366,0.39299999999999996,5,2.56,0.2161714209469997,0.09667479840604265,0.04673008323424494,5,-0.11724137931034481,0.19414742427943787,0.08682536766906324,0.03769322235434006,5,0.14482758620689656,0.6268971207462991,0.28035691537752366,0.39299999999999996,5
S005,5,Ear level,2.9,ROVED,standing,0.2041241452319315,0.08333333333333334,0.041666666666666664,6,2.0833333333333335,0.07038763628687293,0.02873563218390805,0.0049544193420531105,6,-0.2816091954022988,0.07038763628687293,0.02873563218390805,0.0049544193420531105,6,0.2816091954022988,0.2041241452319315,0.08333333333333334,0.041666666666666664,6
S006,5,Ear level,2.9,ROVED,standing,1.0954451150103321,0.48989794855663554,1.2,5,2.2,0.37773969483114905,0.16893032708849504,0.1426872770511296,5,-0.24137931034482757,0.3399657253480341,0.1520372943796455,0.11557669441141497,5,0.2827586206896552,1.0954451150103321,0.48989794855663554,1.2,5
S007,5,Ear level,2.9,ROVED,standing,0.25,0.125,0.0625,4,2.125,0.08620689655172413,0.043103448275862065,0.007431629013079665,4,-0.2672413793103448,0.08620689655172413,0.043103448275862065,0.007431629013079665,4,0.2672413793103448,0.25,0.125,0.0625,4
S008,5,Ear level,2.9,ROVED,standing,2.073644135332772,0.9273618495495702,4.3,5,2.4,0.7150497018388869,0.3197799481205415,0.5112960760998811,5,-0.17241379310344823,0.3137741563055815,0.14032406861638488,0.09845422116527948,5,0.6,2.073644135332772,0.9273618495495702,4.3,5
S009,5,Ear level,2.9,ROVED,standing,0.26583202716502513,0.10852547064066471,0.07066666666666667,6,1.0666666666666667,0.09166621626380181,0.037422576082987845,0.008402695204122084,6,-0.632183908045977,0.09166621626380181,0.037422576082987845,0.008402695204122084,6,0.632183908045977,0.2658320271650252,0.10852547064066474,0.0706666666666667,6
S010,5,Ear level,2.9,ROVED,standing,2.7748873851023217,1.2409673645990857,7.7,5,3.8,0.9568577190008005,0.4279197808962364,0.915576694411415,5,0.3103448275862069,0.4068381021724862,0.1819435304589368,0.16551724137931034,5,0.8344827586206897,2.7748873851023212,1.2409673645990855,7.699999999999999,5
S011,5,Ear level,2.9,ROVED,standing,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,2.375,0.16507363926833415,0.08253681963416708,0.02724930638129211,4,-0.18103448275862066,0.13612321014168974,0.06806160507084487,0.018529528339278626,4,0.1982758620689655,0.47871355387816905,0.23935677693908453,0.22916666666666666,4
S012,5,Ear level,2.9,ROVED,standing,3.8987177379235853,1.7435595774162693,15.2,5,6.8,1.3443854268702018,0.6012274404883687,1.8073721759809747,5,1.3448275862068966,1.3443854268702018,0.6012274404883687,1.8073721759809747,5,1.3448275862068966,3.8987177379235853,1.7435595774162693,15.199999999999998,5
S013,5,Ear level,2.9,ROVED,standing,0,0,0,6,0.5,0.2620840890978015,0.10699538133195624,0.06868806975822436,6,-0.7816091954022989,0.2620840890978015,0.10699538133195624,0.06868806975822436,6,0.7816091954022989,0.7600438583836243,0.31028660586267304,0.5776666666666668,6
S015,5,Ear level,2.9,ROVED,standing,1.0984838035522722,0.5492419017761361,1.2066666666666668,4,2,0.3787875184663007,0.18939375923315035,0.1434799841458581,4,-0.31034482758620685,0.20880347269637875,0.10440173634818938,0.04359889021006738,4,0.41379310344827586,1.0984838035522722,0.5492419017761361,1.2066666666666668,4
S016,5,Ear level,2.9,ROVED,standing,0.23629078131263043,0.11814539065631521,0.05583333333333333,4,1.175,0.08147957976297601,0.040739789881488006,0.00663892191835117,4,-0.5948275862068966,0.08147957976297601,0.040739789881488006,0.00663892191835117,4,0.5948275862068966,0.23629078131263043,0.11814539065631521,0.05583333333333333,4
S017,5,Ear level,2.9,ROVED,standing,0.752772652709081,0.3073181485764296,0.5666666666666667,6,5.166666666666667,0.25957677679623486,0.10597177537118264,0.06738010305192234,6,0.7816091954022989,0.25957677679623486,0.10597177537118264,0.06738010305192234,6,0.7816091954022989,0.752772652709081,0.3073181485764296,0.5666666666666667,6
S018,5,Ear level,2.9,ROVED,standing,0.8944271909999159,0.39999999999999997,0.8,5,4.4,0.3084231693103159,0.13793103448275865,0.09512485136741977,5,0.5172413793103449,0.3084231693103159,0.13793103448275865,0.09512485136741977,5,0.5172413793103449,0.8944271909999159,0.39999999999999997,0.8,5
S019,5,Ear level,2.9,ROVED,standing,3.944933459514875,1.9724667297574374,15.5625,4,9.375,1.3603218825913361,0.6801609412956681,1.850475624256837,4,2.2327586206896552,1.3603218825913361,0.6801609412956681,1.850475624256837,4,2.2327586206896552,3.944933459514875,1.9724667297574374,15.562499999999998,4
S020,5,Ear level,2.9,ROVED,standing,0.7416198487095663,0.33166247903553997,0.55,5,1.9,0.25573098231364355,0.11436637208122068,0.06539833531510107,5,-0.3448275862068965,0.2308027659404346,0.10321813480755698,0.05326991676575504,5,0.3586206896551724,0.7416198487095663,0.33166247903553997,0.55,5
S021,5,Ear level,2.9,ROVED,standing,0.3763863263545405,0.1536590742882148,0.14166666666666666,6,2.6166666666666667,0.1297883883981174,0.05298588768559131,0.016845025762980578,6,-0.09770114942528732,0.10402140088964382,0.04246655908485325,0.01082045184304399,6,0.12068965517241377,0.3763863263545405,0.1536590742882148,0.14166666666666666,6
S022,5,Ear level,2.9,ROVED,standing,0.27386127875258304,0.12247448713915889,0.075,5,1.8,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,-0.3793103448275862,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,0.3793103448275862,0.27386127875258304,0.12247448713915889,0.075,5
S001,2,Floor level,2.9,ROVED,standing,0.05,0.022360679774997897,0.0025000000000000005,5,0.2,0.017241379310344807,0.007710579232757885,2.9726516052318595e-4,5,-0.9310344827586207,0.017241379310344807,0.007710579232757885,2.9726516052318595e-4,5,0.9310344827586207,0.050000000000000044,0.022360679774997914,0.0025000000000000044,5
S002,2,Floor level,2.9,ROVED,standing,0.38340579025361626,0.17146428199482244,0.147,5,1.22,0.13220889319090218,0.05912561448097327,0.01747919143876338,5,-0.5793103448275863,0.13220889319090218,0.05912561448097327,0.01747919143876338,5,0.5793103448275863,0.3834057902536163,0.17146428199482247,0.14700000000000005,5
S003,2,Floor level,2.9,ROVED,standing,2.3804761428476167,1.1902380714238083,5.666666666666667,4,5.5,0.820853842361247,0.4104269211806235,0.673801030519223,4,0.896551724137931,0.820853842361247,0.4104269211806235,0.673801030519223,4,0.896551724137931,2.380476142847616,1.190238071423808,5.666666666666665,4
S004,2,Floor level,2.9,ROVED,standing,0.5244044240850758,0.21408720964441885,0.275,6,1.75,0.1808291117534744,0.07382317573945477,0.032699167657550536,6,-0.396551724137931,0.1808291117534744,0.07382317573945477,0.032699167657550536,6,0.396551724137931,0.5244044240850758,0.21408720964441885,0.275,6
S005,2,Floor level,2.9,ROVED,standing,0.22360679774997896,0.09999999999999999,0.05,5,1.9,0.07710579232757896,0.034482758620689655,0.005945303210463735,5,-0.3448275862068965,0.07710579232757896,0.034482758620689655,0.005945303210463735,5,0.3448275862068965,0.22360679774997896,0.09999999999999999,0.05,5
S006,2,Floor level,2.9,ROVED,standing,0.44721359549995793,0.19999999999999998,0.2,5,2.2,0.1542115846551579,0.06896551724137931,0.023781212841854932,5,-0.24137931034482754,0.12336926772412629,0.05517241379310343,0.01521997621878715,5,0.2551724137931034,0.44721359549995793,0.19999999999999998,0.2,5
S007,2,Floor level,2.9,ROVED,standing,0.25,0.125,0.0625,4,2.125,0.08620689655172413,0.043103448275862065,0.007431629013079665,4,-0.2672413793103448,0.08620689655172413,0.043103448275862065,0.007431629013079665,4,0.2672413793103448,0.25,0.125,0.0625,4
S008,2,Floor level,2.9,ROVED,standing,1.4719601443879744,0.6009252125773316,2.1666666666666665,6,3.8333333333333335,0.5075724635820602,0.20721559054390748,0.2576298057867618,6,0.32183908045977017,0.40605797086564815,0.16577247243512597,0.16488307570352756,6,0.4252873563218391,1.4719601443879744,0.6009252125773316,2.1666666666666665,6
S009,2,Floor level,2.9,ROVED,standing,0.15165750888103097,0.06782329983125265,0.02299999999999999,5,2.06,0.05229569271759689,0.02338734476939747,0.0027348394768133165,5,-0.28965517241379307,0.05229569271759689,0.02338734476939747,0.0027348394768133165,5,0.28965517241379307,0.15165750888103097,0.06782329983125265,0.02299999999999999,5
S010,2,Floor level,2.9,ROVED,standing,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.18886984741557453,0.08446516354424752,0.0356718192627824,5,-0.10344827586206894,0.0755479389662298,0.033786065417699004,0.0057074910820451834,5,0.18620689655172412,0.5477225575051661,0.24494897427831777,0.3,5
S011,2,Floor level,2.9,ROVED,standing,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,2.25,0.09954314986028029,0.049771574930140144,0.009908838684106221,4,-0.2241379310344827,0.09954314986028029,0.049771574930140144,0.009908838684106221,4,0.2241379310344827,0.28867513459481287,0.14433756729740643,0.08333333333333333,4
S012,2,Floor level,2.9,ROVED,standing,2.3664319132398464,0.966091783079296,5.6,6,4,0.8160110045654643,0.3331350976135503,0.6658739595719381,6,0.3793103448275862,0.6528088036523714,0.26650807809084026,0.4261593341260404,6,0.5862068965517241,2.3664319132398464,0.966091783079296,5.599999999999999,6
S013,2,Floor level,2.9,ROVED,standing,0,0,0,5,0.5,0.24382992454708535,0.1090440572471855,0.059453032104637336,5,-0.31034482758620685,0.2202581989333974,0.09850246108334965,0.04851367419738406,5,0.32413793103448274,0.7071067811865476,0.31622776601683794,0.5,5
S014,2,Floor level,2.9,ROVED,standing,0.9746794344808963,0.43588989435406733,0.95,5,1.7,0.3360963567175505,0.15030686012209218,0.11296076099881094,5,-0.41379310344827586,0.3137741563055814,0.14032406861638486,0.09845422116527942,5,0.4275862068965517,0.9746794344808963,0.43588989435406733,0.95,5
S015,2,Floor level,2.9,ROVED,standing,0.8229773184399838,0.4114886592199919,0.6772916666666665,4,2.8125,0.2837852822206841,0.14189264111034205,0.08053408640507333,4,-0.03017241379310342,0.13158911657304953,0.06579455828652477,0.01731569560047562,4,0.21982758620689655,0.8229773184399838,0.4114886592199919,0.6772916666666665,4
S016,2,Floor level,2.9,ROVED,standing,0.45734742446707477,0.22867371223353739,0.20916666666666667,4,1.525,0.15770600843692234,0.07885300421846117,0.024871185097106622,4,-0.47413793103448276,0.15770600843692234,0.07885300421846117,0.024871185097106622,4,0.47413793103448276,0.45734742446707477,0.22867371223353739,0.20916666666666667,4
S017,2,Floor level,2.9,ROVED,standing,0.8366600265340756,0.3741657386773941,0.7,5,3.8,0.2885034574255433,0.12902266850944624,0.08323424494649226,5,0.3103448275862069,0.2885034574255433,0.12902266850944624,0.08323424494649226,5,0.3103448275862069,0.8366600265340756,0.3741657386773941,0.7,5
S018,2,Floor level,2.9,ROVED,standing,1.140175425099138,0.5099019513592785,1.3,5,2.6,0.3931639396893579,0.17582825908940636,0.1545778834720571,5,-0.10344827586206894,0.260795453809504,0.11663127258819148,0.06801426872770511,5,0.2827586206896552,1.140175425099138,0.5099019513592785,1.3,5
S019,2,Floor level,2.9,ROVED,standing,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,3.5,0.1990862997205606,0.0995431498602803,0.03963535473642489,4,0.20689655172413796,0.1990862997205606,0.0995431498602803,0.03963535473642489,4,0.20689655172413796,0.5773502691896257,0.28867513459481287,0.3333333333333333,4
S020,2,Floor level,2.9,ROVED,standing,0.9092121131323904,0.37118429085533483,0.8266666666666667,6,2.8666666666666667,0.3135214183215139,0.12799458305356373,0.09829567974633373,6,-0.011494252873563182,0.2405568912236362,0.09820693960135093,0.05786761791518033,6,0.18390804597701152,0.9092121131323904,0.37118429085533483,0.8266666666666667,6
S021,2,Floor level,2.9,ROVED,standing,0.19493588689617922,0.08717797887081344,0.03799999999999997,5,2.14,0.06721927134351006,0.03006137202441842,0.004518430439952433,5,-0.26206896551724135,0.06721927134351006,0.03006137202441842,0.004518430439952433,5,0.26206896551724135,0.19493588689617922,0.08717797887081344,0.03799999999999997,5
S022,2,Floor level,2.9,ROVED,standing,0.22360679774997896,0.09999999999999999,0.05,5,3.1,0.07710579232757896,0.034482758620689655,0.005945303210463733,5,0.06896551724137934,0.07710579232757896,0.034482758620689655,0.005945303210463733,5,0.06896551724137934,0.22360679774997896,0.09999999999999999,0.05,5
S014,4,Ear level,4.2,ROVED,standing,0.27386127875258304,0.12247448713915889,0.075,5,0.7,0.06520506636966264,0.029160592175990218,0.00425170068027211,5,-0.8333333333333333,0.06520506636966264,0.029160592175990218,0.00425170068027211,5,0.8333333333333333,0.27386127875258304,0.12247448713915889,0.075,5
S001,5,Ear level,4.2,ROVED,standing,0.27064737205448713,0.12103718436910202,0.07325,5,0.5700000000000001,0.06443985048916362,0.028818377230738584,0.004152494331065761,5,-0.8642857142857143,0.06443985048916362,0.028818377230738584,0.004152494331065761,5,0.8642857142857143,0.2706473720544872,0.12103718436910205,0.07325000000000001,5
S002,5,Ear level,4.2,ROVED,standing,0.5167204273105526,0.2109502310972899,0.267,6,1.35,0.12302867316917916,0.05022624549935473,0.015136054421768705,6,-0.6785714285714286,0.12302867316917916,0.05022624549935473,0.015136054421768705,6,0.6785714285714286,0.5167204273105526,0.2109502310972899,0.267,6
S003,5,Ear level,4.2,ROVED,standing,5.656854249492381,2.5298221281347035,32,5,8,1.3468700594029477,0.6023386019368341,1.8140589569160999,5,0.9047619047619048,0.8041840698127447,0.35964204930474675,0.6467120181405895,5,1.3238095238095238,5.656854249492381,2.5298221281347035,32,5
S004,5,Ear level,4.2,ROVED,standing,0.5377421934967227,0.26887109674836135,0.28916666666666674,4,2.675,0.1280338555944578,0.0640169277972289,0.016392668178382468,4,-0.36309523809523814,0.1280338555944578,0.0640169277972289,0.016392668178382468,4,0.36309523809523814,0.5377421934967227,0.26887109674836135,0.28916666666666674,4
S005,5,Ear level,4.2,ROVED,standing,0.5,0.22360679774997896,0.25,5,2.5,0.11904761904761904,0.053239713749994984,0.014172335600907028,5,-0.40476190476190477,0.11904761904761904,0.053239713749994984,0.014172335600907028,5,0.40476190476190477,0.5,0.22360679774997896,0.25,5
S006,5,Ear level,4.2,ROVED,standing,0.983192080250175,0.4013864859597432,0.9666666666666667,6,1.8333333333333333,0.23409335244051782,0.09556821094279598,0.05479969765684049,6,-0.5634920634920635,0.23409335244051782,0.09556821094279598,0.05479969765684049,6,0.5634920634920635,0.983192080250175,0.4013864859597432,0.9666666666666667,6
S007,5,Ear level,4.2,ROVED,standing,0.7416198487095663,0.33166247903553997,0.55,5,3.1,0.17657615445465863,0.0789672569132238,0.031179138321995464,5,-0.2619047619047619,0.17657615445465863,0.0789672569132238,0.031179138321995464,5,0.2619047619047619,0.7416198487095663,0.33166247903553997,0.55,5
S008,5,Ear level,4.2,ROVED,standing,0.816496580927726,0.408248290463863,0.6666666666666666,4,3,0.19440394783993475,0.09720197391996738,0.037792894935752074,4,-0.28571428571428575,0.19440394783993475,0.09720197391996738,0.037792894935752074,4,0.28571428571428575,0.816496580927726,0.408248290463863,0.6666666666666666,4
S009,5,Ear level,4.2,ROVED,standing,0.4636809247747852,0.2073644135332772,0.215,5,1.4,0.11040022018447264,0.049372479412685036,0.012188208616780041,5,-0.6666666666666666,0.11040022018447264,0.049372479412685036,0.012188208616780041,5,0.6666666666666666,0.46368092477478523,0.20736441353327723,0.21500000000000005,5
S010,5,Ear level,4.2,ROVED,standing,2.9189039038652846,1.1916375287812986,8.52,6,3.3,0.6949771199679249,0.2837232211384044,0.4829931972789115,6,-0.2142857142857143,0.2796985743921602,0.11418646484077903,0.07823129251700678,6,0.6190476190476191,2.9189039038652846,1.1916375287812986,8.52,6
S011,5,Ear level,4.2,ROVED,standing,0.4183300132670378,0.18708286933869706,0.175,5,2.6,0.09960238411119945,0.04454354031873739,0.009920634920634918,5,-0.380952380952381,0.09960238411119945,0.04454354031873739,0.009920634920634918,5,0.380952380952381,0.4183300132670378,0.18708286933869706,0.175,5
S012,5,Ear level,4.2,ROVED,standing,4.031128874149275,2.0155644370746373,16.25,4,5.75,0.9597925890831607,0.47989629454158034,0.9212018140589568,4,0.369047619047619,0.5517442964884032,0.2758721482442016,0.30442176870748294,4,0.7738095238095237,4.031128874149275,2.0155644370746373,16.25,4
S013,5,Ear level,4.2,ROVED,standing,0,0,0,5,0.5,0.21068401719646604,0.09422075684480655,0.0443877551020408,5,-0.7523809523809524,0.21068401719646604,0.09422075684480655,0.0443877551020408,5,0.7523809523809524,0.8848728722251575,0.3957271787481875,0.7829999999999999,5
S015,5,Ear level,4.2,ROVED,standing,1.0490471867366118,0.46914816422959593,1.1004999999999998,5,2.9899999999999998,0.24977313969919335,0.11170194386418954,0.06238662131519275,5,-0.2880952380952382,0.24977313969919335,0.11170194386418954,0.06238662131519275,5,0.2880952380952382,1.049047186736612,0.46914816422959604,1.1005,5
S016,5,Ear level,4.2,ROVED,standing,0.23874672772626646,0.10677078252031312,0.05700000000000001,5,1.42,0.05684445898244438,0.025421614885788833,0.003231292517006802,5,-0.661904761904762,0.05684445898244438,0.025421614885788833,0.003231292517006802,5,0.661904761904762,0.23874672772626637,0.10677078252031308,0.05699999999999997,5
S017,5,Ear level,4.2,ROVED,standing,1.140175425099138,0.5099019513592785,1.3,5,4.4,0.2714703393093186,0.12140522651411392,0.07369614512471655,5,0.047619047619047575,0.1628822035855911,0.07284313590846833,0.026530612244897948,5,0.2,1.140175425099138,0.5099019513592785,1.3,5
S018,5,Ear level,4.2,ROVED,standing,1.0327955589886444,0.4216370213557839,1.0666666666666667,6,4.333333333333333,0.24590370452110583,0.10038976698947237,0.06046863189720333,6,0.03174603174603171,0.049180740904221205,0.02007795339789449,0.002418745275888137,6,0.2222222222222222,1.0327955589886444,0.4216370213557839,1.0666666666666667,6
S019,5,Ear level,4.2,ROVED,standing,4.056229776528938,1.8140011025354972,16.453,5,4.16,0.965768994411652,0.43190502441321366,0.9327097505668934,5,-0.009523809523809554,0.5104908491143386,0.2282984481022499,0.26060090702947847,5,0.7333333333333333,4.056229776528938,1.8140011025354972,16.453,5
S020,5,Ear level,4.2,ROVED,standing,0.7071067811865476,0.3535533905932738,0.5,4,1.5,0.16835875742536843,0.08417937871268422,0.02834467120181405,4,-0.6428571428571429,0.16835875742536843,0.08417937871268422,0.02834467120181405,4,0.6428571428571429,0.7071067811865476,0.3535533905932738,0.5,4
S021,5,Ear level,4.2,ROVED,standing,0.1949358868961793,0.08717797887081348,0.03800000000000001,5,2.94,0.046413306403852224,0.020756661635907975,0.00215419501133787,5,-0.30000000000000004,0.046413306403852224,0.020756661635907975,0.00215419501133787,5,0.30000000000000004,0.1949358868961793,0.08717797887081348,0.03800000000000001,5
S022,5,Ear level,4.2,ROVED,standing,0.993310961716756,0.40551750201988135,0.9866666666666667,6,2.7666666666666666,0.23650260993256095,0.09655178619520985,0.055933484504913075,6,-0.3412698412698413,0.1890822006673856,0.07719248517960528,0.03575207860922147,6,0.3650793650793651,0.993310961716756,0.40551750201988135,0.9866666666666667,6
S001,2,Floor level,4.2,ROVED,standing,0.0875595035770913,0.03574601764921203,0.007666666666666665,6,0.26666666666666666,0.02084750085168844,0.008510956583145735,4.3461829176115024e-4,6,-0.9365079365079365,0.02084750085168844,0.008510956583145735,4.3461829176115024e-4,6,0.9365079365079365,0.08755950357709143,0.03574601764921208,0.007666666666666686,6
S002,2,Floor level,4.2,ROVED,standing,0.27748873851023215,0.12409673645990855,0.077,5,1.42,0.06606874726434098,0.029546842014263937,0.0043650793650793634,5,-0.6619047619047619,0.06606874726434098,0.029546842014263937,0.0043650793650793634,5,0.6619047619047619,0.27748873851023226,0.12409673645990861,0.07700000000000004,5
S003,2,Floor level,4.2,ROVED,standing,3.9115214431215892,1.74928556845359,15.3,5,5.6,0.931314629314664,0.4164965639175214,0.8673469387755101,5,0.33333333333333326,0.6829640614974203,0.3054308135395157,0.4664399092970521,5,0.6571428571428571,3.9115214431215892,1.74928556845359,15.3,5
S004,2,Floor level,4.2,ROVED,standing,0.25,0.125,0.0625,4,2.375,0.059523809523809534,0.029761904761904767,0.0035430839002267584,4,-0.43452380952380953,0.059523809523809534,0.029761904761904767,0.0035430839002267584,4,0.43452380952380953,0.25,0.125,0.0625,4
S005,2,Floor level,4.2,ROVED,standing,0.44721359549995793,0.18257418583505539,0.2,6,2.5,0.10647942749998998,0.043470044246441755,0.011337868480725622,6,-0.40476190476190477,0.10647942749998998,0.043470044246441755,0.011337868480725622,6,0.40476190476190477,0.44721359549995793,0.18257418583505539,0.2,6
