subject,block,condition,target_distance,type,location,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_mean,log_bias_sd_un,log_bias_sem_un,log_bias_var_un,log_bias_n_un,log_bias_un_mean,antilog_bias_sd,antilog_bias_sem,antilog_bias_var,antilog_bias_n,antilog_bias_mean,absantilog_bias_sd,absantilog_bias_sem,absantilog_bias_var,absantilog_bias_n,absantilog_bias_mean,antilog_bias_sd_un,antilog_bias_sem_un,antilog_bias_var_un,antilog_bias_n_un,antilog_bias_un_mean,antilog_bias_sd_un_p,antilog_bias_sem_un_p,antilog_bias_var_un_p,antilog_bias_n_un_p,antilog_bias_un_p_mean,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,abs_bias_mean
S008,2,Floor level,4.2,ROVED,standing,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,3.25,0.2279588351800805,0.11397941759004025,0.05196523053665911,4,-0.22619047619047622,0.2279588351800805,0.11397941759004025,0.05196523053665911,4,0.22619047619047622,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,-0.12768148213800837,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,0.12768148213800837,0.22795883518008048,0.11397941759004024,0.0519652305366591,4,-0.22619047619047622,0.22795883518008048,0.11397941759004024,0.0519652305366591,4,0.22619047619047622,0.4949747468305833,0.24748737341529164,0.24500000000000002,4,1.4,0.4949747468305833,0.24748737341529164,0.24500000000000002,4,0.4,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,-0.9500000000000002
S009,2,Floor level,4.2,ROVED,standing,0.19663841605003501,0.08027729719194865,0.03866666666666667,6,2.1333333333333333,0.046818670488103585,0.019113642188559207,0.0021919879062736215,6,-0.4920634920634921,0.046818670488103585,0.019113642188559207,0.0021919879062736215,6,0.4920634920634921,0.038247288018468745,0.015614389948418857,0.0014628550407677027,6,-0.29563729519454934,0.038247288018468745,0.015614389948418857,0.0014628550407677027,6,0.29563729519454934,0.046818670488103585,0.019113642188559207,0.0021919879062736215,6,-0.4920634920634921,0.046818670488103585,0.019113642188559207,0.0021919879062736215,6,0.4920634920634921,0.1665018468779674,0.06797409434700609,0.027722865013774103,6,1.9815151515151515,0.1665018468779674,0.06797409434700609,0.027722865013774103,6,0.9815151515151516,0.19663841605003501,0.08027729719194865,0.03866666666666667,6,-2.066666666666667
S010,2,Floor level,4.2,ROVED,standing,1.8185158784019457,0.8132650244538984,3.307,5,3.58,0.4329799710480823,0.19363452963188055,0.18747165532879817,5,-0.14761904761904765,0.34065097079008416,0.15234374545758467,0.11604308390022676,5,0.28095238095238095,0.4228538471346959,0.18910598934809694,0.1788053760366128,5,-0.17608049974490447,0.3888965489072851,0.1739198239143522,0.1512405257519964,5,0.23033936402210636,0.4329799710480823,0.19363452963188055,0.18747165532879817,5,-0.14761904761904765,0.34065097079008416,0.15234374545758467,0.11604308390022676,5,0.28095238095238095,3.2466153102911126,1.4519305061205,10.540510973016659,5,2.5937254901960785,3.2466153102911126,1.4519305061205,10.540510973016659,5,1.5937254901960785,1.8185158784019457,0.8132650244538984,3.307,5,-0.6200000000000002
S011,2,Floor level,4.2,ROVED,standing,0.7071067811865476,0.31622776601683794,0.5,5,2.5,0.16835875742536846,0.07529232524210426,0.02834467120181406,5,-0.4047619047619048,0.16835875742536846,0.07529232524210426,0.02834467120181406,5,0.4047619047619048,0.13792955762292086,0.061683973390265066,0.019024562866054646,5,-0.24155228662217051,0.13792955762292086,0.061683973390265066,0.019024562866054646,5,0.24155228662217051,0.16835875742536846,0.07529232524210426,0.028344671201814057,5,-0.40476190476190477,0.16835875742536846,0.07529232524210426,0.028344671201814057,5,0.40476190476190477,0.6260990336999411,0.27999999999999997,0.39199999999999996,5,1.8199999999999998,0.6260990336999411,0.27999999999999997,0.39199999999999996,5,0.82,0.7071067811865476,0.31622776601683794,0.5,5,-1.7000000000000002
S012,2,Floor level,4.2,ROVED,standing,1.4142135623730951,0.7071067811865476,2,4,5,0.3367175148507369,0.16835875742536846,0.11337868480725623,4,0.1904761904761904,0.11664236870396083,0.058321184351980415,0.01360544217687074,4,0.3333333333333333,0.14230083266814325,0.07115041633407163,0.020249526978046904,4,0.05984914955784168,0.038351981588779956,0.019175990794389978,0.0014708744917861164,4,0.13291316739696069,0.3367175148507369,0.16835875742536846,0.11337868480725624,4,0.1904761904761905,0.11664236870396089,0.05832118435198044,0.013605442176870753,4,0.33333333333333337,0.11507662831994832,0.05753831415997416,0.01324263038548753,4,1.361904761904762,0.11507662831994832,0.05753831415997416,0.01324263038548753,4,0.3619047619047619,1.4142135623730951,0.7071067811865476,2,4,0.7999999999999998
S013,2,Floor level,4.2,ROVED,standing,0.6889605697474034,0.2812669747963865,0.4746666666666667,6,0.8333333333333334,0.1640382308922389,0.06696832733247297,0.02690854119425548,6,-0.8015873015873016,0.1640382308922389,0.06696832733247297,0.02690854119425548,6,0.8015873015873016,0.4901604592758471,0.20010716955234656,0.2402572758375094,6,-0.8820562851741973,0.4901604592758471,0.20010716955234656,0.2402572758375094,6,0.8820562851741973,0.16403823089223887,0.06696832733247297,0.026908541194255474,6,-0.8015873015873016,0.16403823089223887,0.06696832733247297,0.026908541194255474,6,0.8015873015873016,15.667258854056126,6.396131643423235,245.46300000000008,6,13.250000000000002,15.667258854056126,6.396131643423235,245.46300000000008,6,12.250000000000002,0.6889605697474034,0.2812669747963865,0.47466666666666674,6,-3.3666666666666667
S014,2,Floor level,4.2,ROVED,standing,1.7325318659888096,0.7073031724640982,3.0016666666666665,6,2.716666666666667,0.41250758714019276,0.1684055172533567,0.1701625094482237,6,-0.3531746031746032,0.1567937439941617,0.06401077794104511,0.02458427815570672,6,0.49603174603174605,0.2547722162768545,0.10401032175271542,0.0649088821866203,6,-0.25340590165642357,0.17408946901369252,0.07107172811260162,0.030307143221469404,6,0.30503988831833795,0.4125075871401928,0.16840551725335673,0.17016250944822375,6,-0.3531746031746032,0.1567937439941617,0.06401077794104511,0.024584278155706723,6,0.49603174603174605,1.0384018785995668,0.423925791752737,1.0782784614791097,6,2.175776397515528,1.0384018785995668,0.423925791752737,1.0782784614791097,6,1.175776397515528,1.7325318659888096,0.7073031724640982,3.0016666666666665,6,-1.4833333333333336
S015,2,Floor level,4.2,ROVED,standing,0.42071367935925263,0.1881488772222678,0.17700000000000002,5,2.52,0.1001699236569649,0.04479735171958756,0.010034013605442175,5,-0.4,0.1001699236569649,0.04479735171958756,0.010034013605442175,5,0.4,0.07615328015472084,0.0340567822271083,0.005799322078323398,5,-0.22701246291822963,0.07615328015472084,0.0340567822271083,0.005799322078323398,5,0.22701246291822963,0.10016992365696492,0.044797351719587576,0.01003401360544218,5,-0.4,0.10016992365696492,0.044797351719587576,0.01003401360544218,5,0.4,0.31353175383814,0.14021566293736235,0.09830216066482002,5,1.7081052631578948,0.31353175383814,0.14021566293736235,0.09830216066482002,5,0.7081052631578948,0.42071367935925263,0.1881488772222678,0.17700000000000002,5,-1.6800000000000002
S016,2,Floor level,4.2,ROVED,standing,0.4219004621945797,0.18867962264113206,0.178,5,1.34,0.10045249099870943,0.04492371967646,0.010090702947845798,5,-0.680952380952381,0.10045249099870943,0.04492371967646,0.010090702947845798,5,0.680952380952381,0.12845462726089174,0.057446655715950305,0.016500591264734632,5,-0.511988790244443,0.12845462726089174,0.057446655715950305,0.016500591264734632,5,0.511988790244443,0.10045249099870944,0.04492371967646001,0.0100907029478458,5,-0.680952380952381,0.10045249099870944,0.04492371967646001,0.0100907029478458,5,0.680952380952381,0.9126883367283709,0.4081666326391711,0.8330000000000002,5,3.3600000000000003,0.9126883367283709,0.4081666326391711,0.8330000000000002,5,2.3600000000000003,0.4219004621945797,0.18867962264113206,0.178,5,-2.8600000000000003
S017,2,Floor level,4.2,ROVED,standing,1.2649110640673518,0.5163977794943223,1.6,6,4,0.3011693009684171,0.12295185226055294,0.09070294784580499,6,-0.047619047619047665,0.1265866796023929,0.051678795543173665,0.016024187452758874,6,0.25396825396825395,0.1307677576935433,0.053385713526181724,0.01710020645219725,6,-0.0381584553634651,0.05448363743526163,0.02224285184119849,0.002968466748177042,6,0.11503268000475228,0.3011693009684171,0.12295185226055294,0.09070294784580499,6,-0.047619047619047616,0.12658667960239292,0.05167879554317367,0.016024187452758878,6,0.25396825396825395,0.1550686825129313,0.06330652454038774,0.024046296296296284,6,1.3115079365079365,0.1550686825129313,0.06330652454038774,0.024046296296296284,6,0.31150793650793646,1.2649110640673518,0.5163977794943223,1.6,6,-0.20000000000000018
