subject,block,condition,target_distance,type,location,log_bias,log_bias_un,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_sd_un,log_bias_sem_un,log_bias_var_un,log_bias_n_un,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,slope,intercepto
T018,2,Floor level,4.2,ROVED,sitting,-0.336976537566103,0.336976537566103,0.8944271909999159,0.39999999999999997,0.8,5,2.1,0.21295885499997996,0.09523809523809523,0.04535147392290249,5,-0.5,0.21295885499997996,0.09523809523809523,0.04535147392290249,5,0.5,0.20442365821152195,0.09142103919402923,0.041789032036581145,5,0.20442365821152195,0.09142103919402923,0.041789032036581145,5,0.8944271909999159,0.39999999999999997,0.8,5,0.49113475177304944,0.09804964539007155
T018,2,Floor level,6,ROVED,sitting,-0.3019291676450989,0.3019291676450989,0.8010409893798611,0.3270236145058098,0.6416666666666667,6,3.0833333333333335,0.13350683156331017,0.05450393575096829,0.017824074074074076,6,-0.4861111111111111,0.13350683156331017,0.05450393575096829,0.017824074074074076,6,0.4861111111111111,0.11704044257479213,0.04778156059629282,0.013698465198103214,6,0.11704044257479213,0.04778156059629282,0.013698465198103214,6,0.8010409893798611,0.3270236145058098,0.6416666666666667,6,0.49113475177304944,0.09804964539007155
T018,3,Ear level,2,NORMAL,sitting,-0.15100549030730118,0.18976949551052374,0.6123724356957945,0.27386127875258304,0.375,5,1.5,0.30618621784789724,0.13693063937629152,0.09375,5,-0.25,0.13693063937629152,0.06123724356957944,0.01875,5,0.35,0.16419177240040753,0.073428792886697,0.026958938123987225,5,0.10220902098041247,0.0457092637651809,0.010446683969774396,5,0.6123724356957945,0.27386127875258304,0.375,5,0.6534954407294832,0.558054711246201
T018,3,Ear level,2.9,NORMAL,sitting,0.02142786364943907,0.07299425503097383,0.6519202405202649,0.291547594742265,0.425,5,3.1,0.22480008293802237,0.10053365335940173,0.050535077288941736,5,0.06896551724137934,0.12763279671256378,0.057079121921540854,0.016290130796670632,5,0.1793103448275862,0.09000852908862761,0.0402530379193877,0.008101535308698322,5,0.04489181885392317,0.02007623171819578,0.0020152754000134516,5,0.6519202405202649,0.291547594742265,0.425,5,0.6534954407294832,0.558054711246201
T018,3,Ear level,4.2,NORMAL,sitting,-0.17219478937723925,0.2024830749524866,1.224744871391589,0.5477225575051661,1.5,5,3,0.29160592175990213,0.13041013273932525,0.08503401360544217,5,-0.28571428571428575,0.1528267289131544,0.06834619092574916,0.023356009070294788,5,0.36190476190476195,0.16419177240040753,0.073428792886697,0.02695893812398723,5,0.11301991166187968,0.050544041057396835,0.012773500432059087,5,1.224744871391589,0.5477225575051661,1.5,5,0.6534954407294832,0.558054711246201
T018,3,Ear level,6,NORMAL,sitting,-0.1446877834340084,0.17146649928625368,1.5811388300841898,0.7071067811865476,2.5,5,4.5,0.26352313834736496,0.11785113019775792,0.06944444444444445,5,-0.25,0.14907119849998599,0.06666666666666667,0.022222222222222223,5,0.31666666666666665,0.14361485485874997,0.06422651560858618,0.02062522653609982,5,0.10021212206142738,0.044816223419771595,0.01004246940805442,5,1.5811388300841898,0.7071067811865476,2.5,5,0.6534954407294832,0.558054711246201
T018,5,Ear level,2,ROVED,sitting,-0.18174968198406558,0.18174968198406558,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,1.375,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,-0.3125,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,0.3125,0.14687411489543842,0.07343705744771921,0.021572005626318443,4,0.14687411489543842,0.07343705744771921,0.021572005626318443,4,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,0.5793267016671269,0.41095836787326273
T018,5,Ear level,2.9,ROVED,sitting,-0.11237349254227605,0.1182627952705586,0.570087712549569,0.25495097567963926,0.325,5,2.3,0.19658196984467896,0.08791412954470318,0.038644470868014265,5,-0.2068965517241379,0.17683974351666323,0.07908513752537734,0.03127229488703923,5,0.22068965517241376,0.11554069711945304,0.051671370585362225,0.013349652690849183,5,0.1079434761438959,0.04827379007707562,0.011651794042027824,5,0.570087712549569,0.25495097567963926,0.325,5,0.5793267016671269,0.41095836787326273
T018,5,Ear level,4.2,ROVED,sitting,-0.16785033042740571,0.16785033042740571,0.6645800679125629,0.2713136766016618,0.44166666666666665,6,2.9166666666666665,0.15823334950299114,0.06459849442896709,0.02503779289493575,6,-0.3055555555555556,0.15823334950299114,0.06459849442896709,0.02503779289493575,6,0.3055555555555556,0.10005632474934245,0.04084782352901617,0.010011268122345878,6,0.10005632474934245,0.04084782352901617,0.010011268122345878,6,0.6645800679125629,0.2713136766016618,0.44166666666666665,6,0.5793267016671269,0.41095836787326273
T018,5,Ear level,6,ROVED,sitting,-0.20107900637734125,0.20107900637734125,0.44721359549995793,0.19999999999999998,0.2,5,3.8,0.07453559924999299,0.03333333333333333,0.005555555555555557,5,-0.36666666666666664,0.07453559924999299,0.03333333333333333,0.005555555555555557,5,0.36666666666666664,0.055874301615820035,0.024987747321659988,0.0031219375810556294,5,0.055874301615820035,0.024987747321659988,0.0031219375810556294,5,0.44721359549995793,0.19999999999999998,0.2,5,0.5793267016671269,0.41095836787326273
T019,0,Floor level,2,NORMAL,sitting,-0.12848449000038628,0.12848449000038628,0.21213203435596428,0.09486832980505139,0.04500000000000001,5,1.5,0.10606601717798214,0.047434164902525694,0.011250000000000003,5,-0.25,0.10606601717798214,0.047434164902525694,0.011250000000000003,5,0.25,0.06244669429058818,0.027927010680780635,0.0038995896278221785,5,0.06244669429058818,0.027927010680780635,0.0038995896278221785,5,0.21213203435596428,0.09486832980505139,0.04500000000000001,5,0.1732660956065209,1.4071704890853836
T019,0,Floor level,2.9,NORMAL,sitting,-0.15763291478674074,0.15763291478674074,0.20615528128088292,0.10307764064044146,0.04249999999999996,4,2.025,0.07108802802789067,0.03554401401394534,0.00505350772889417,4,-0.3017241379310345,0.07108802802789067,0.03554401401394534,0.00505350772889417,4,0.3017241379310345,0.04367368488010056,0.02183684244005028,0.0019073907510063243,4,0.04367368488010056,0.02183684244005028,0.0019073907510063243,4,0.20615528128088292,0.10307764064044146,0.04249999999999996,4,0.1732660956065209,1.4071704890853836
T019,0,Floor level,4.2,NORMAL,sitting,-0.23035545196204332,0.23035545196204332,0.41952353926806063,0.17126976771553507,0.176,6,2.5,0.09988655696858585,0.04077851612274644,0.009977324263038547,6,-0.40476190476190477,0.09988655696858585,0.04077851612274644,0.009977324263038547,6,0.40476190476190477,0.07234860359143994,0.029536193733653057,0.005234320441631315,6,0.07234860359143994,0.029536193733653057,0.005234320441631315,6,0.41952353926806063,0.17126976771553507,0.176,6,0.1732660956065209,1.4071704890853836
T019,0,Floor level,6,NORMAL,sitting,-0.4327680095547052,0.4327680095547052,0.16431676725154976,0.0734846922834953,0.026999999999999972,5,2.2199999999999998,0.027386127875258296,0.012247448713915886,7.499999999999995e-4,5,-0.63,0.027386127875258296,0.012247448713915886,7.499999999999995e-4,5,0.63,0.03260007662798055,0.014579197482373326,0.0010627649961502037,5,0.03260007662798055,0.014579197482373326,0.0010627649961502037,5,0.16431676725154976,0.0734846922834953,0.026999999999999972,5,0.1732660956065209,1.4071704890853836
T019,2,Floor level,2,ROVED,sitting,-0.19978749179486976,0.19978749179486976,0.248327740429189,0.10137937550497034,0.06166666666666667,6,1.2833333333333332,0.1241638702145945,0.05068968775248517,0.015416666666666667,6,-0.35833333333333334,0.1241638702145945,0.05068968775248517,0.015416666666666667,6,0.35833333333333334,0.08694112575182976,0.03549356595918824,0.007558759346995476,6,0.08694112575182976,0.03549356595918824,0.007558759346995476,6,0.248327740429189,0.10137937550497034,0.06166666666666667,6,-0.006829695127567592,1.4528654324399013
T019,2,Floor level,2.9,ROVED,sitting,-0.2876554968149514,0.2876554968149514,0.75,0.375,0.5625,4,1.625,0.25862068965517243,0.12931034482758622,0.066884661117717,4,-0.4396551724137931,0.25862068965517243,0.12931034482758622,0.066884661117717,4,0.4396551724137931,0.20561739716520777,0.10280869858260389,0.0422785140169948,4,0.20561739716520777,0.10280869858260389,0.0422785140169948,4,0.75,0.375,0.5625,4,-0.006829695127567592,1.4528654324399013
T019,2,Floor level,4.2,ROVED,sitting,-0.47677053843330675,0.47677053843330675,0.3781534080237808,0.16911534525287764,0.14300000000000002,5,1.44,0.09003652571994777,0.04026555839354228,0.008106575963718816,5,-0.6571428571428571,0.09003652571994777,0.04026555839354228,0.008106575963718816,5,0.6571428571428571,0.11360553151279243,0.05080593821651968,0.012906216790304074,5,0.11360553151279243,0.05080593821651968,0.012906216790304074,5,0.3781534080237807,0.1691153452528776,0.143,5,-0.006829695127567592,1.4528654324399013
T019,2,Floor level,6,ROVED,sitting,-0.6744484624080661,0.6744484624080661,0.6426507605223851,0.28740215726399826,0.413,5,1.36,0.10710846008706419,0.04790035954399971,0.011472222222222222,5,-0.7733333333333333,0.10710846008706419,0.04790035954399971,0.011472222222222222,5,0.7733333333333333,0.16775572526938232,0.07502264106342361,0.02814198336065648,5,0.16775572526938232,0.07502264106342361,0.02814198336065648,5,0.6426507605223851,0.28740215726399826,0.41300000000000003,5,-0.006829695127567592,1.4528654324399013
T019,3,Ear level,2,NORMAL,sitting,-0.5489454989793388,0.5489454989793388,0.7127411872482184,0.31874754901018454,0.508,5,0.74,0.3563705936241092,0.15937377450509227,0.127,5,-0.63,0.3563705936241092,0.15937377450509227,0.127,5,0.63,0.32505388989558515,0.14536851883145208,0.10566003133625118,5,0.32505388989558515,0.14536851883145208,0.10566003133625118,5,0.7127411872482184,0.31874754901018454,0.508,5,0.3258911301464494,0.4747609836971537
T019,3,Ear level,2.9,NORMAL,sitting,-0.26239799789895607,0.26239799789895607,0.6708203932499369,0.3,0.45,5,1.7,0.23131737698273688,0.10344827586206896,0.05350772889417361,5,-0.4137931034482758,0.23131737698273688,0.10344827586206896,0.05350772889417361,5,0.4137931034482758,0.18681164784403465,0.0835447087136027,0.034898591770203616,5,0.18681164784403465,0.0835447087136027,0.034898591770203616,5,0.6708203932499369,0.3,0.45,5,0.3258911301464494,0.4747609836971537
T019,3,Ear level,4.2,NORMAL,sitting,-0.31530864260833535,0.31530864260833535,1.0084641788382966,0.4509988913511872,1.017,5,2.22,0.24011051877102302,0.10738068841694934,0.05765306122448979,5,-0.4714285714285715,0.24011051877102302,0.10738068841694934,0.05765306122448979,5,0.4714285714285715,0.20788101162263056,0.09296721464392516,0.043214514993248264,5,0.20788101162263056,0.09296721464392516,0.043214514993248264,5,1.0084641788382966,0.4509988913511872,1.017,5,0.3258911301464494,0.4747609836971537
T019,3,Ear level,6,NORMAL,sitting,-0.45475118215946386,0.45475118215946386,0.5504543577809153,0.2461706725018234,0.303,5,2.16,0.0917423929634859,0.041028445416970566,0.008416666666666666,5,-0.64,0.0917423929634859,0.041028445416970566,0.008416666666666666,5,0.64,0.109315994384334,0.04888759889427122,0.011949986628235742,5,0.109315994384334,0.04888759889427122,0.011949986628235742,5,0.5504543577809153,0.2461706725018234,0.303,5,0.3258911301464494,0.4747609836971537
T019,5,Ear level,2,ROVED,sitting,-0.18786043192927765,0.21213956807072232,0.8049844718999243,0.36,0.6479999999999999,5,1.54,0.40249223594996214,0.18,0.162,5,-0.23000000000000004,0.35071355833500367,0.15684387141358122,0.12300000000000001,5,0.29,0.31874937005869886,0.14254905184729735,0.10160116091281733,5,0.29910130865995055,0.1337621716645592,0.089461592842095,5,0.8049844718999243,0.36,0.648,5,0.3933913604126368,0.8353642811089632
T019,5,Ear level,2.9,ROVED,sitting,-0.19535153246241566,0.21007478928312204,1.0750968948580093,0.53754844742900465,1.1558333333333333,4,2.075,0.370723067192417,0.1853615335962085,0.1374355925485533,4,-0.2844827586206896,0.3311960812465266,0.1655980406232633,0.10969084423305586,4,0.31896551724137934,0.24699339541564835,0.12349669770782418,0.06100573737895082,4,0.23031893011584098,0.11515946505792049,0.05304680956970564,4,1.0750968948580093,0.53754844742900465,1.1558333333333333,4,0.3933913604126368,0.8353642811089632
T019,5,Ear level,4.2,ROVED,sitting,-0.24399917790557285,0.24399917790557285,0.7905694150420949,0.3535533905932738,0.625,5,2.5,0.18823081310526069,0.08417937871268423,0.035430839002267574,5,-0.40476190476190477,0.18823081310526069,0.08417937871268423,0.035430839002267574,5,0.40476190476190477,0.14533145716633034,0.06499420349860272,0.02112123244208891,5,0.14533145716633034,0.06499420349860272,0.02112123244208891,5,0.7905694150420949,0.3535533905932738,0.625,5,0.3933913604126368,0.8353642811089632
T019,5,Ear level,6,ROVED,sitting,-0.2887322933038281,0.2887322933038281,0.752772652709081,0.3073181485764296,0.5666666666666667,6,3.1666666666666665,0.12546210878484682,0.051219691429404926,0.01574074074074074,6,-0.4722222222222222,0.12546210878484682,0.051219691429404926,0.01574074074074074,6,0.4722222222222222,0.11074304170135281,0.04521065745534558,0.012264021285267568,6,0.11074304170135281,0.04521065745534558,0.012264021285267568,6,0.752772652709081,0.3073181485764296,0.5666666666666667,6,0.3933913604126368,0.8353642811089632
T020,0,Floor level,2,NORMAL,sitting,-0.24082399653118497,0.24082399653118497,0.44721359549995793,0.19999999999999998,0.2,5,1.2,0.22360679774997896,0.09999999999999999,0.05,5,-0.4,0.22360679774997896,0.09999999999999999,0.05,5,0.4,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,0.44721359549995793,0.19999999999999998,0.2,5,1.1853182278714185,-0.5662429768812706
T020,0,Floor level,2.9,NORMAL,sitting,0.08408075406563764,0.08408075406563764,0.8944271909999159,0.39999999999999997,0.8,5,3.6,0.3084231693103158,0.13793103448275862,0.09512485136741973,5,0.24137931034482762,0.3084231693103158,0.13793103448275862,0.09512485136741973,5,0.24137931034482762,0.10096316592106214,0.04515210044461702,0.010193560872803924,5,0.10096316592106214,0.04515210044461702,0.010193560872803924,5,0.8944271909999159,0.39999999999999997,0.8,5,1.1853182278714185,-0.5662429768812706
T020,0,Floor level,4.2,NORMAL,sitting,0.015826334793921357,0.09948500216800941,1.2909944487358056,0.6454972243679028,1.6666666666666667,4,4.5,0.3073796306513823,0.15368981532569115,0.09448223733938019,4,0.07142857142857138,0.16030960219622342,0.08015480109811171,0.0256991685563114,4,0.23809523809523808,0.12978025201719723,0.06489012600859861,0.016842913813647224,4,0.06309138955384078,0.03154569477692039,0.003980523435834489,4,1.2909944487358056,0.6454972243679028,1.6666666666666667,4,1.1853182278714185,-0.5662429768812706
T020,0,Floor level,6,NORMAL,sitting,0.013790176135640852,0.0724872624875346,1.3662601021279464,0.5577733510227171,1.8666666666666667,6,6.333333333333333,0.2277100170213244,0.09296222517045284,0.05185185185185184,6,0.05555555555555555,0.14907119849998596,0.06085806194501845,0.02222222222222222,6,0.16666666666666666,0.10434610769709847,0.042599120083898594,0.010888110191534474,6,0.06936158211454509,0.02831674732213189,0.004811029073432781,6,1.3662601021279464,0.5577733510227171,1.8666666666666667,6,1.1853182278714185,-0.5662429768812706
T020,2,Floor level,2,ROVED,sitting,-0.12041199826559248,0.12041199826559248,0.5477225575051661,0.24494897427831777,0.3,5,1.6,0.27386127875258304,0.12247448713915889,0.075,5,-0.2,0.27386127875258304,0.12247448713915889,0.075,5,0.2,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.5477225575051661,0.24494897427831777,0.3,5,0.7233121488440635,0.9111633047803269
T020,2,Floor level,2.9,ROVED,sitting,0.0886728400261585,0.0886728400261585,1.0327955589886444,0.4216370213557839,1.0666666666666667,6,3.6666666666666665,0.3561363996512567,0.14539207632958068,0.12683313515655964,6,0.26436781609195403,0.3561363996512567,0.14539207632958068,0.12683313515655964,6,0.26436781609195403,0.1145622016854783,0.046769822989872804,0.013124498055024207,6,0.1145622016854783,0.046769822989872804,0.013124498055024207,6,1.0327955589886444,0.4216370213557839,1.0666666666666667,6,0.7233121488440635,0.9111633047803269
T020,2,Floor level,4.2,ROVED,sitting,0.015826334793921357,0.09948500216800941,1.2909944487358056,0.6454972243679028,1.6666666666666667,4,4.5,0.3073796306513823,0.15368981532569115,0.09448223733938019,4,0.07142857142857138,0.16030960219622342,0.08015480109811171,0.0256991685563114,4,0.23809523809523808,0.12978025201719723,0.06489012600859861,0.016842913813647224,4,0.06309138955384078,0.03154569477692039,0.003980523435834489,4,1.2909944487358056,0.6454972243679028,1.6666666666666667,4,0.7233121488440635,0.9111633047803269
T020,2,Floor level,6,ROVED,sitting,-0.10565475543340876,0.10565475543340876,1.0954451150103321,0.48989794855663554,1.2,5,4.8,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,-0.19999999999999998,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,0.19999999999999998,0.0964491547642825,0.04313337328506667,0.0093024394547445155,5,0.0964491547642825,0.04313337328506667,0.0093024394547445155,5,1.0954451150103321,0.48989794855663554,1.2,5,0.7233121488440635,0.9111633047803269
T020,3,Ear level,2,NORMAL,sitting,-0.06020599913279624,0.1806179973983887,1.224744871391589,0.5477225575051661,1.5,5,2,0.6123724356957945,0.27386127875258304,0.375,5,0,0.4183300132670378,0.18708286933869706,0.175,5,0.4,0.2518597641597791,0.11263511069166626,0.06343334080261957,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,1.224744871391589,0.5477225575051661,1.5,5,1.4014921248963796,-0.2906327714838325
T020,3,Ear level,2.9,NORMAL,sitting,0.08408075406563764,0.21317515585361752,2.949576240750525,1.3190905958272916,8.7,5,4.2,1.0170952554312156,0.454858826147342,1.0344827586206895,5,0.4482758620689655,0.8241307170366706,0.3685624611279279,0.679191438763377,5,0.696551724137931,0.2805465693618586,0.12546423998949513,0.07870637758070816,5,0.1753247992854927,0.07840763386877364,0.030738785244498298,5,2.949576240750525,1.3190905958272916,8.7,5,1.4014921248963796,-0.2906327714838325
